kind,net,start_x_mm,start_y_mm,end_x_mm,end_y_mm,width_mm,layer,diameter_mm,drill_mm,start_layer,end_layer,via_type
segment,OUT6_IMON,73.379500,52.707600,87.194900,52.707600,0.200000,F.Cu,,,,,
segment,OUT6_IMON,87.194900,52.707600,91.400000,48.502500,0.200000,F.Cu,,,,,
segment,OUT6_IMON,91.400000,48.502500,91.400000,47.450000,0.200000,F.Cu,,,,,
segment,OUT6_IMON,73.155400,3.520300,73.155400,45.544100,0.200000,In4.Cu,,,,,
segment,OUT6_IMON,73.155400,45.544100,73.374800,45.763500,0.200000,In4.Cu,,,,,
segment,OUT6_IMON,73.374800,45.763500,73.374800,52.060900,0.200000,In4.Cu,,,,,
segment,OUT6_IMON,73.374800,52.060900,73.053800,52.381900,0.200000,In4.Cu,,,,,
via,OUT6_IMON,73.053800,52.381900,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_IMON,73.155400,3.520300,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT6_IMON_RAW,67.536400,61.086200,67.328900,61.293700,0.200000,B.Cu,,,,,
segment,OUT6_IMON_RAW,67.750000,60.070000,67.750000,61.086200,0.200000,B.Cu,,,,,
segment,OUT6_IMON_RAW,67.750000,61.086200,67.536400,61.086200,0.200000,B.Cu,,,,,
segment,OUT6_IMON_RAW,60.600000,51.750000,61.396000,50.954000,0.200000,F.Cu,,,,,
segment,OUT6_IMON_RAW,61.396000,50.954000,63.004000,50.954000,0.200000,F.Cu,,,,,
segment,OUT6_IMON_RAW,63.004000,50.954000,63.800000,51.750000,0.200000,F.Cu,,,,,
segment,OUT6_IMON_RAW,63.800000,51.750000,65.372500,53.322500,0.200000,F.Cu,,,,,
segment,OUT6_IMON_RAW,65.372500,53.322500,65.782500,53.322500,0.200000,F.Cu,,,,,
segment,OUT6_IMON_RAW,65.312300,54.458000,65.312300,59.277100,0.200000,In4.Cu,,,,,
segment,OUT6_IMON_RAW,65.312300,59.277100,67.328900,61.293700,0.200000,In4.Cu,,,,,
segment,OUT6_IMON_RAW,65.358100,53.746900,65.358100,54.412200,0.200000,In4.Cu,,,,,
segment,OUT6_IMON_RAW,65.358100,54.412200,65.312300,54.458000,0.200000,In4.Cu,,,,,
segment,OUT6_IMON_RAW,65.782500,53.322500,65.358100,53.746900,0.200000,In4.Cu,,,,,
via,OUT6_IMON_RAW,65.782500,53.322500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_IMON_RAW,67.328900,61.293700,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT6_ISCP,65.178000,46.010400,65.685400,45.503000,0.200000,B.Cu,,,,,
segment,OUT6_ISCP,65.178000,53.570400,65.178000,46.010400,0.200000,B.Cu,,,,,
segment,OUT6_ISCP,65.250000,53.642400,65.178000,53.570400,0.200000,B.Cu,,,,,
segment,OUT6_ISCP,65.250000,55.930000,65.250000,53.642400,0.200000,B.Cu,,,,,
segment,OUT6_ISCP,67.400000,2.750000,67.400000,1.746700,0.200000,B.Cu,,,,,
segment,OUT6_ISCP,67.767200,2.750000,67.400000,2.750000,0.200000,B.Cu,,,,,
segment,OUT6_ISCP,69.008700,3.991500,67.767200,2.750000,0.200000,B.Cu,,,,,
segment,OUT6_ISCP,71.341500,3.991500,69.008700,3.991500,0.200000,B.Cu,,,,,
segment,OUT6_ISCP,72.300000,4.950000,71.341500,3.991500,0.200000,B.Cu,,,,,
segment,OUT6_ISCP,65.706400,3.440300,65.706400,7.926100,0.200000,In1.Cu,,,,,
segment,OUT6_ISCP,65.706400,7.926100,66.076000,8.295700,0.200000,In1.Cu,,,,,
segment,OUT6_ISCP,66.076000,45.112400,65.685400,45.503000,0.200000,In1.Cu,,,,,
segment,OUT6_ISCP,66.076000,8.295700,66.076000,45.112400,0.200000,In1.Cu,,,,,
segment,OUT6_ISCP,67.400000,1.746700,65.706400,3.440300,0.200000,In1.Cu,,,,,
via,OUT6_ISCP,65.685400,45.503000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_ISCP,67.400000,1.746700,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT6_IWRN,68.250000,58.945900,71.162400,56.033500,0.200000,B.Cu,,,,,
segment,OUT6_IWRN,68.250000,60.070000,68.250000,58.945900,0.200000,B.Cu,,,,,
segment,OUT6_IWRN,71.162400,56.033500,71.670400,56.033500,0.200000,B.Cu,,,,,
segment,OUT6_IWRN,69.300000,36.150000,69.300000,37.423000,0.200000,F.Cu,,,,,
segment,OUT6_IWRN,69.300000,37.423000,69.431200,37.554200,0.200000,F.Cu,,,,,
segment,OUT6_IWRN,70.245800,38.368800,69.431200,37.554200,0.200000,In4.Cu,,,,,
segment,OUT6_IWRN,70.245800,45.865000,70.245800,38.368800,0.200000,In4.Cu,,,,,
segment,OUT6_IWRN,71.394400,47.013600,70.245800,45.865000,0.200000,In4.Cu,,,,,
segment,OUT6_IWRN,71.394400,53.611600,71.394400,47.013600,0.200000,In4.Cu,,,,,
segment,OUT6_IWRN,71.670400,53.887600,71.394400,53.611600,0.200000,In4.Cu,,,,,
segment,OUT6_IWRN,71.670400,56.033500,71.670400,53.887600,0.200000,In4.Cu,,,,,
via,OUT6_IWRN,69.431200,37.554200,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_IWRN,71.670400,56.033500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT6_OV,65.250000,61.592100,65.250000,60.070000,0.200000,B.Cu,,,,,
segment,OUT6_OV,62.900000,36.150000,64.338700,37.588700,0.200000,F.Cu,,,,,
segment,OUT6_OV,63.414200,9.257400,63.414200,9.257500,0.200000,F.Cu,,,,,
segment,OUT6_OV,64.338700,37.588700,64.338700,38.475900,0.200000,F.Cu,,,,,
segment,OUT6_OV,68.684600,9.257400,63.414200,9.257400,0.200000,F.Cu,,,,,
segment,OUT6_OV,71.400000,6.250000,71.400000,6.542000,0.200000,F.Cu,,,,,
segment,OUT6_OV,71.400000,6.542000,68.684600,9.257400,0.200000,F.Cu,,,,,
segment,OUT6_OV,63.414200,9.257500,63.752000,9.595300,0.200000,In1.Cu,,,,,
segment,OUT6_OV,63.468700,26.743800,63.468700,28.501000,0.200000,In1.Cu,,,,,
segment,OUT6_OV,63.468700,28.501000,64.470900,29.503200,0.200000,In1.Cu,,,,,
segment,OUT6_OV,63.470300,26.702700,63.470300,26.742200,0.200000,In1.Cu,,,,,
segment,OUT6_OV,63.470300,26.742200,63.468700,26.743800,0.200000,In1.Cu,,,,,
segment,OUT6_OV,63.752000,26.421000,63.470300,26.702700,0.200000,In1.Cu,,,,,
segment,OUT6_OV,63.752000,9.595300,63.752000,26.421000,0.200000,In1.Cu,,,,,
segment,OUT6_OV,64.380800,36.841700,64.380800,38.433800,0.200000,In1.Cu,,,,,
segment,OUT6_OV,64.380800,38.433800,64.338700,38.475900,0.200000,In1.Cu,,,,,
segment,OUT6_OV,64.470900,29.503200,64.470900,30.077400,0.200000,In1.Cu,,,,,
segment,OUT6_OV,64.470900,30.077400,64.650100,30.256600,0.200000,In1.Cu,,,,,
segment,OUT6_OV,64.650100,30.256600,64.650100,36.572400,0.200000,In1.Cu,,,,,
segment,OUT6_OV,64.650100,36.572400,64.380800,36.841700,0.200000,In1.Cu,,,,,
segment,OUT6_OV,64.673000,40.600300,64.778100,40.495200,0.200000,In1.Cu,,,,,
segment,OUT6_OV,64.673000,58.265300,64.673000,40.600300,0.200000,In1.Cu,,,,,
segment,OUT6_OV,64.778100,38.915300,64.338700,38.475900,0.200000,In1.Cu,,,,,
segment,OUT6_OV,64.778100,40.495200,64.778100,38.915300,0.200000,In1.Cu,,,,,
segment,OUT6_OV,65.250000,58.842300,64.673000,58.265300,0.200000,In1.Cu,,,,,
segment,OUT6_OV,65.250000,61.592100,65.250000,58.842300,0.200000,In1.Cu,,,,,
via,OUT6_OV,63.414200,9.257500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_OV,64.338700,38.475900,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_OV,65.250000,61.592100,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT6_PD,63.800000,6.750000,63.800000,7.693400,0.200000,B.Cu,,,,,
segment,OUT6_PD,63.800000,7.693400,63.858400,7.751800,0.200000,B.Cu,,,,,
segment,OUT6_PD,67.555300,53.774900,67.555300,54.273100,0.200000,B.Cu,,,,,
segment,OUT6_PD,67.555300,54.273100,67.750000,54.467800,0.200000,B.Cu,,,,,
segment,OUT6_PD,67.750000,54.467800,67.750000,55.930000,0.200000,B.Cu,,,,,
segment,OUT6_PD,67.838600,51.592100,67.838600,53.491600,0.200000,B.Cu,,,,,
segment,OUT6_PD,67.838600,53.491600,67.555300,53.774900,0.200000,B.Cu,,,,,
segment,OUT6_PD,68.678500,50.752200,67.838600,51.592100,0.200000,B.Cu,,,,,
segment,OUT6_PD,66.656300,33.100900,66.917600,32.839600,0.200000,In4.Cu,,,,,
segment,OUT6_PD,66.656300,33.599100,66.656300,33.100900,0.200000,In4.Cu,,,,,
segment,OUT6_PD,66.917600,10.811000,63.858400,7.751800,0.200000,In4.Cu,,,,,
segment,OUT6_PD,66.917600,32.839600,66.917600,10.811000,0.200000,In4.Cu,,,,,
segment,OUT6_PD,66.917600,33.860400,66.656300,33.599100,0.200000,In4.Cu,,,,,
segment,OUT6_PD,66.917600,38.906600,66.917600,33.860400,0.200000,In4.Cu,,,,,
segment,OUT6_PD,67.162800,39.151800,66.917600,38.906600,0.200000,In4.Cu,,,,,
segment,OUT6_PD,67.162800,49.236500,67.162800,39.151800,0.200000,In4.Cu,,,,,
segment,OUT6_PD,68.678500,50.752200,67.162800,49.236500,0.200000,In4.Cu,,,,,
via,OUT6_PD,63.858400,7.751800,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_PD,68.678500,50.752200,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT6_PU,60.600000,7.320900,60.600000,6.750000,0.200000,B.Cu,,,,,
segment,OUT6_PU,61.251000,7.971900,60.600000,7.320900,0.200000,B.Cu,,,,,
segment,OUT6_PU,67.250000,54.818900,67.117500,54.686400,0.200000,B.Cu,,,,,
segment,OUT6_PU,67.250000,55.930000,67.250000,54.818900,0.200000,B.Cu,,,,,
segment,OUT6_PU,65.852900,30.190500,66.101700,29.941700,0.200000,In4.Cu,,,,,
segment,OUT6_PU,65.852900,33.931700,65.852900,30.190500,0.200000,In4.Cu,,,,,
segment,OUT6_PU,66.101700,12.822600,61.251000,7.971900,0.200000,In4.Cu,,,,,
segment,OUT6_PU,66.101700,29.941700,66.101700,12.822600,0.200000,In4.Cu,,,,,
segment,OUT6_PU,66.114200,34.193000,65.852900,33.931700,0.200000,In4.Cu,,,,,
segment,OUT6_PU,66.114200,39.239200,66.114200,34.193000,0.200000,In4.Cu,,,,,
segment,OUT6_PU,66.146300,51.065000,66.347000,50.864300,0.200000,In4.Cu,,,,,
segment,OUT6_PU,66.146300,51.730200,66.146300,51.065000,0.200000,In4.Cu,,,,,
segment,OUT6_PU,66.347000,39.472000,66.114200,39.239200,0.200000,In4.Cu,,,,,
segment,OUT6_PU,66.347000,50.864300,66.347000,39.472000,0.200000,In4.Cu,,,,,
segment,OUT6_PU,66.347800,51.931700,66.146300,51.730200,0.200000,In4.Cu,,,,,
segment,OUT6_PU,66.347800,53.036900,66.347800,51.931700,0.200000,In4.Cu,,,,,
segment,OUT6_PU,66.498100,53.187200,66.347800,53.036900,0.200000,In4.Cu,,,,,
segment,OUT6_PU,66.498100,54.067000,66.498100,53.187200,0.200000,In4.Cu,,,,,
segment,OUT6_PU,67.117500,54.686400,66.498100,54.067000,0.200000,In4.Cu,,,,,
via,OUT6_PU,61.251000,7.971900,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_PU,67.117500,54.686400,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT6_SNUB,64.480900,4.950000,64.200000,4.950000,0.200000,B.Cu,,,,,
segment,OUT6_SNUB,65.395500,5.864600,64.480900,4.950000,0.200000,B.Cu,,,,,
segment,OUT6_SNUB,67.814600,5.864600,65.395500,5.864600,0.200000,B.Cu,,,,,
segment,OUT6_SNUB,68.700000,6.750000,67.814600,5.864600,0.200000,B.Cu,,,,,
segment,OUT6_SWITCHED,65.900000,1.147600,65.898400,1.146000,0.200000,B.Cu,,,,,
segment,OUT6_SWITCHED,65.900000,2.750000,65.900000,1.147600,0.200000,B.Cu,,,,,
segment,OUT6_SWITCHED,65.900000,2.750000,65.900000,4.950000,0.200000,B.Cu,,,,,
segment,OUT6_SWITCHED,68.250000,55.930000,68.250000,54.116800,0.200000,B.Cu,,,,,
segment,OUT6_SWITCHED,72.300000,1.387100,72.300000,2.750000,0.200000,B.Cu,,,,,
segment,OUT6_SWITCHED,60.878000,6.700000,59.881100,7.696900,0.200000,F.Cu,,,,,
segment,OUT6_SWITCHED,61.200000,6.700000,60.878000,6.700000,0.200000,F.Cu,,,,,
segment,OUT6_SWITCHED,59.881100,12.231800,63.350200,15.700900,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,59.881100,5.146900,59.881100,7.696900,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,59.881100,7.696900,59.881100,12.231800,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,63.067000,26.538000,63.067000,28.667300,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,63.067000,28.667300,63.416100,29.016400,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,63.350200,15.700900,63.350200,26.254800,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,63.350200,26.254800,63.067000,26.538000,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,63.416100,29.016400,63.416100,29.784000,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,63.416100,29.784000,64.248400,30.616300,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,63.574700,38.290700,63.574700,44.550100,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,63.574700,44.550100,64.056600,45.032000,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,63.878000,36.776500,63.878000,37.987400,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,63.878000,37.987400,63.574700,38.290700,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,63.882000,1.146000,59.881100,5.146900,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,64.056600,45.032000,64.056600,53.196500,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,64.248400,30.616300,64.248400,36.406100,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,64.248400,36.406100,63.878000,36.776500,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,65.898400,1.146000,63.882000,1.146000,0.200000,In1.Cu,,,,,
segment,OUT6_SWITCHED,64.884000,54.023900,64.056600,53.196500,0.200000,In3.Cu,,,,,
segment,OUT6_SWITCHED,65.907100,1.137300,65.898400,1.146000,0.200000,In3.Cu,,,,,
segment,OUT6_SWITCHED,68.157100,54.023900,64.884000,54.023900,0.200000,In3.Cu,,,,,
segment,OUT6_SWITCHED,68.250000,54.116800,68.157100,54.023900,0.200000,In3.Cu,,,,,
segment,OUT6_SWITCHED,72.050200,1.137300,65.907100,1.137300,0.200000,In3.Cu,,,,,
segment,OUT6_SWITCHED,72.300000,1.387100,72.050200,1.137300,0.200000,In3.Cu,,,,,
segment,OUT6_SWITCHED,67.806800,62.763000,68.512800,62.057000,0.200000,In4.Cu,,,,,
segment,OUT6_SWITCHED,67.806800,68.009800,67.806800,62.763000,0.200000,In4.Cu,,,,,
segment,OUT6_SWITCHED,68.060000,68.263000,67.806800,68.009800,0.200000,In4.Cu,,,,,
segment,OUT6_SWITCHED,68.512800,62.057000,68.753900,62.057000,0.200000,In4.Cu,,,,,
segment,OUT6_SWITCHED,68.753900,62.057000,69.035700,61.775200,0.200000,In4.Cu,,,,,
segment,OUT6_SWITCHED,69.035700,54.902500,68.250000,54.116800,0.200000,In4.Cu,,,,,
segment,OUT6_SWITCHED,69.035700,61.775200,69.035700,54.902500,0.200000,In4.Cu,,,,,
via,OUT6_SWITCHED,59.881100,7.696900,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_SWITCHED,64.056600,53.196500,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_SWITCHED,65.898400,1.146000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_SWITCHED,68.060000,68.263000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_SWITCHED,68.250000,54.116800,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_SWITCHED,72.300000,1.387100,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT6_TMR,68.750000,59.053800,70.681500,57.122300,0.200000,B.Cu,,,,,
segment,OUT6_TMR,68.750000,60.070000,68.750000,59.053800,0.200000,B.Cu,,,,,
segment,OUT6_TMR,70.681500,57.122300,71.178900,57.122300,0.200000,B.Cu,,,,,
segment,OUT6_TMR,63.300000,6.250000,64.727000,7.677000,0.200000,F.Cu,,,,,
segment,OUT6_TMR,64.727000,7.677000,66.308100,7.677000,0.200000,F.Cu,,,,,
segment,OUT6_TMR,68.829500,10.198400,66.308100,7.677000,0.200000,In4.Cu,,,,,
segment,OUT6_TMR,68.829500,45.024300,68.829500,10.198400,0.200000,In4.Cu,,,,,
segment,OUT6_TMR,70.491400,46.686200,68.829500,45.024300,0.200000,In4.Cu,,,,,
segment,OUT6_TMR,70.491400,53.359200,70.491400,46.686200,0.200000,In4.Cu,,,,,
segment,OUT6_TMR,70.891600,55.961100,71.192900,55.659800,0.200000,In4.Cu,,,,,
segment,OUT6_TMR,70.891600,56.835000,70.891600,55.961100,0.200000,In4.Cu,,,,,
segment,OUT6_TMR,71.178900,57.122300,70.891600,56.835000,0.200000,In4.Cu,,,,,
segment,OUT6_TMR,71.192900,54.060700,70.491400,53.359200,0.200000,In4.Cu,,,,,
segment,OUT6_TMR,71.192900,55.659800,71.192900,54.060700,0.200000,In4.Cu,,,,,
via,OUT6_TMR,66.308100,7.677000,,,,,0.600000,0.300000,F.Cu,B.Cu,through
via,OUT6_TMR,71.178900,57.122300,,,,,0.600000,0.300000,F.Cu,B.Cu,through
segment,OUT7_BST,82.900000,1.751800,82.900000,2.750000,0.200000,B.Cu,,,,,
segment,OUT7_BST,84.750000,55.930000,84.750000,56.946200,0.200000,B.Cu,,,,,
segment,OUT7_BST,84.750000,56.946200,85.520100,56.946200,0.200000,B.Cu,,,,,
segment,OUT7_BST,85.520100,56.946200,86.080600,56.385700,0.200000,B.Cu,,,,,
segment,OUT7_BST,86.080600,56.385700,86.080600,56.182300,0.200000,B.Cu,,,,,
segment,OUT7_BST,82.900000,1.751800,84.692400,1.751800,0.200000,In1.Cu,,,,,
segment,OUT7_BST,84.692400,1.751800,87.267100,4.326500,0.200000,In1.Cu,,,,,
segment,OUT7_BST,84.996800,24.563900,84.996800,28.281700,0.200000,In1.Cu,,,,,
